is_gorafi,title,category
False,"Après les propos de Rima Hassan sur «l’action légitime» du Hamas, des sénateurs demandent la levée de son immunité parlementaire",politique
False,La nouvelle vie de Richard Ferrand au Conseil constitutionnel,politique
False,"«Fort et dur» avec Poutine, «docile et faible» avec Tebboune : Bardella tacle le «paradoxe incommensurable» de Macron",politique
False,«Faire contribuer les ultra-riches»: la gauche défend le recours à l’impôt pour financer la hausse des dépenses militaires,politique
False,"Jean-Noël Barrot, un ministre propulsé dans le fracas du monde",politique
False,"Richard Ferrand, Clément Beaune, Sarah El Haïry... Ces perdants macronistes qui se « recasent » près du pouvoir",politique
False,"Guillaume Tabard : «Réarmement, un impératif également économique»",politique
False,Amélie de Montchalin : «Il n’y aura pas d’impôt Ukraine»,politique
False,«L’émotion commence à grandir»: la possible fermeture de consulats américains en France inquiète les élus,politique
False,«Dividendes de la paix» : que signifie cette expression employée par Emmanuel Macron lors de son allocution ?,politique
False,"«Figure de la gauche», «maire de caractère», «bonne nouvelle !»... La classe politique réagit à la démission de Martine Aubry",politique
False,"En pleurs, Martine Aubry dit au revoir et passe le flambeau à ses collègues de la mairie de Lille",politique
False,"Guerre en Ukraine : la «priorité» budgétaire sera donnée à la défense, annonce François Bayrou",politique
False,"À l’ombre de la guerre en Ukraine, Wauquiez accélère sa campagne pour la présidence LR",politique
False,"Martine Aubry, emblématique maire de Lille, annonce sa démission après 24 ans de mandat",politique
False,Guerre en Ukraine : Mathilde Panot défend une «économie de la paix» et s’oppose à la saisie des avoirs russes,politique
False,"«Macron dit vrai», «des questions sans réponses»... Les oppositions entre bienveillance et méfiance après l’intervention présidentielle",politique
False,Emmanuel Macron alerte les Français sur la «nouvelle ère» de la guerre,politique
False,François Bayrou plaide pour une réforme du règlement de l’Assemblée nationale,politique
False,"Au PS, les opposants cherchent une stratégie pour renverser Olivier Faure",politique
False,"Taxation du patrimoine, mobilisation du privé... Les pistes d’Éric Lombard pour financer les dépenses militaires",politique
False,Présidence des Républicains: Laurent Wauquiez et Bruno Retailleau se lancent à la conquête des militants,politique
False,Guillaume Tabard : « Le retour en première ligne du chef de l’État »,politique
False,"Guerre en Ukraine, menace russe, États-Unis, défense européenne... Ce qu’il faut retenir de l’allocution d’Emmanuel Macron",politique
False,"Wokisme, Trump, Retailleau... Ce qu’il faut retenir de l’interview fleuve de François Fillon dansValeurs actuelles",politique
False,Métropole de Nice : Estrosi retire les délégations à deux maires en raison de leur participation à un meeting de Ciotti,politique
False,"Ukraine : l’Élysée dément le déplacement de Macron avec Zelensky et Starmer à Washington, évoqué par la porte-parole du gouvernement",politique
False,"«On ne donne pas à Bruno Retailleau les moyens d’avoir des résultats» sur l’Algérie, estime Laurent Wauquiez",politique
False,Sophie Primas dénonce une «attaque» de la Russie après l’incident entre un drone français et un avion russe,politique
False,Guerre en Ukraine : Emmanuel Macron s'adressera aux Français ce mercredi à 20 heures,politique
False,"Malgré l’altercation Trump-Zelensky, Marion Maréchal «ne regrette pas du tout d’être allée» à l’investiture du président américain",politique
False,"Assemblée : une résolution appelant à la libération de Boualem Sansal adoptée en commission, la gauche s’abstient",politique
False,"Guillaume Tabard: «Sur l’Ukraine, les politiques contraints à la clarté et à la précision»",politique
False,Guerre en Ukraine : Jean-Luc Mélenchon en difficulté face au rapprochement Trump-Poutine,politique
False,"Guerre en Ukraine: malgré la pression politique, l’exécutif refuse la saisie des avoirs russes pour aider Kiev",politique
False,"«Il a sa part de responsabilité» : pour François Fillon, Zelensky «n’est pas le héros irréprochable magnifié par les Européens»",politique
False,"Sarah El Haïry, une centriste proche de François Bayrou choisie pour le Haut-commissariat à l’Enfance",politique
False,"Mort de Jean-Louis Debré : à l’Assemblée, le dernier au revoir des députés",politique
False,Élections législatives 2024 : tout comprendre au scrutin,politique
False,La citation du jour : que disait le philosophe grec Sophocle du bonheur ?,politique
False,"Malgré la bataille entre Brad Pitt et Angelina Jolie, le business juteux du vin rosé de Miraval",politique
False,"L’éditorial de Philippe Gélie: «Deux mois après, le grand huit de Donald Trump»",politique
False,Marine Le Pen condamne «la brutalité» de la décision des États-Unis de suspendre l’aide à l’Ukraine,politique
False,Commission d’enquête : Éric Coquerel saisit la justice après le refus d’Alexis Kohler d'être auditionné,politique
False,«Un immense serviteur de l’État» : la classe politique rend hommage à Jean-Louis Debré,politique
False,Congrès du PS : Nicolas Mayer-Rossignol veut retenter sa chance contre Olivier Faure,politique
False,"Guerre en Ukraine : après la «trahison» des États-Unis, Édouard Philippe estime qu’il faut «une initiative européenne sur le terrain»",politique
False,"Mort de Jean-Louis Debré, fidèle à Jacques Chirac et à la VeRépublique",politique
False,La proposition de loi contre le narcotrafic arrive en commission à l'Assemblée,politique
False,"«L’accord de 1968, c’est le président de la République»: sur l’Algérie, Macron recadre Bayrou et Retailleau",politique
False,«Une République de l’infantilisation» : Aurore Bergé dénonce les «désistements systématiques» face au RN lors des législatives,politique
False,"«Un basculement entre deux mondes»: à l’Assemblée, vifs débats sur la guerre en Ukraine",politique
False,Guerre en Ukraine: la situation budgétaire française complique l’équation militaire,politique
False,Guillaume Tabard : «Marine Le Pen élude le revirement américain»,politique
False,"Altercation Trump-Zelensky : Bayrou évoque une «scène sidérante», les députés se lèvent pour applaudir le président ukrainien",politique
False,Clément Beaune nommé Haut-commissaire au Plan en remplacement de François Bayrou,politique
False,"Du général de Gaulle à Macron, la dissuasion nucléaire française a toujours intégré une dimension européenne",politique
False,"Une liste de «plusieurs centaines de personnes» aux profils «dangereux» va être présentée à l’Algérie, indique Bruno Retailleau",politique
False,"«Prospérité, sécurité, démocratie» : Bruno Le Maire appelle à «desserrer l’étau» sino-américain dans lequel l’Europe «est prise»",politique
False,"Cyril Hanouna, Michel-Édouard Leclerc… L’ombre d’un candidat «hors système» plane sur la présidentielle de 2027",politique
False,Guillaume Tabard : «L’heure européenne d’Emmanuel Macron»,politique
False,"Ukraine, dissuasion nucléaire, dépenses militaires… Les pistes d’Emmanuel Macron pour pousser le «réveil» européen",politique
False,"Altercation Trump-Zelensky : pour Jean-Philippe Tanguy (RN), le président ukrainien «n’a pas été humilié»",politique
False,"Sondage présidentielle 2027 : derrière Bardella ou Le Pen, le jeu reste très ouvert",politique
False,Bruno Retailleau auFigaro: «J’assume totalement d’être un ministre politique»,politique
False,La vie d’après des «purgés» de LFI qui cherchent à peser en vue de la présidentielle,politique
False,Les problèmes de riche de la macronie avant la présidentielle... Les indiscrets duFigaro,politique
False,"En Nouvelle-Calédonie, Manuel Valls pose les jalons d’un nouvel accord politique",politique
False,Zelensky «humilié» : la classe politique française appelle l’Europe à faire bloc avec l’Ukraine après le clash avec Trump,politique
False,La folle soirée de Bayrou au Grand Rex... Les indiscrets duFigaro,politique
False,"À Washington, François-Xavier Bellamy prend la mesure du rapport de force avec les trumpistes",politique
False,«Il faut qu’il trouve sa guerre en Irak»: comment Emmanuel Macron compense sa faiblesse nationale par son activisme international,politique
False,Xavier Driencourt : «Les accords de 1968 sont globalement favorables à l’Algérie»,politique
False,"Ukraine, Trump, Europe: la crédibilité internationale de Macron progresse dans l’opinion",politique
False,"Une sénatrice écologiste claque la porte du parti, «choquée» par le traitement de Julien Bayou",politique
False,"Algérie : Macron veut «réengager un travail» sur l’immigration, mais refuse de dénoncer «de manière unilatérale» les accords de 1968",politique
False,Affaire Boualem Sansal : Emmanuel Macron déplore la «détention arbitraire» de l’écrivain en Algérie,politique
False,Le ministre François-Noël Buffet veut poser «la question» de la déchéance de nationalité de Rima Hassan après ses propos sur le Hamas,politique
False,Enquête sur le Parlement européen : ce laboratoire de l’union des droites où le «cordon sanitaire» s’efface,politique
False,"Référendum sur les retraites : «Une nouvelle annonce pour gagner du temps», l’hypothèse de Bayrou ne fait pas l’unanimité",politique
